item_id,old_item_id,release,song,artist,genre,count
17778,MnTKnNakBorXmeUX,2011,Curse,Mars Red Sky,stoner rock,18
17779,hd2dbkCoVK0FFuaH,2017,Doublespeak,Veil of Maya,metalcore,36
17780,oR1TzrS4HJCeanux,1996,Caramel,Suzanne Vega,singer-songwriter,19
17781,Iq2uWZAZaqwEWQKR,2018,Messiah of Pigs,Archgoat,finnish black metal,12
17782,0ny9RxLETr1BTINi,2008,"Nisi Dominus, RV 608: IV. Cum dederit",Antonio Vivaldi,baroque,33
17783,TW0WS3wIGlvEVfuM,2017,Violence,The Unlikely Candidates,indie rock,10
17784,daDqe2olj6TIqVu8,1985,Windswept,Bryan Ferry,classic rock,17
17785,nETF0AWofzxqg65f,1993,Suave,Luis Miguel,latin pop,11
17786,0asWBLAreE5lIZ3M,2016,Body Say,Demi Lovato,pop,27
17787,PvJyvOl9N5hKLc3z,2005,The Weight Of The World,Antimatter,dark ambient,19
17788,8C9RJmUK1RrzO70J,2019,Wrong Bag,Health,noise rock,25
17789,zLGbGQMGnGvNlPuA,1964,With God on Our Side,Bob Dylan,folk rock,17
17790,QdZiWIvPV5DIS8Mv,2019,The Drone Kingdom,The Moth Gatherer,sludge metal,32
17791,L6p2apyFMttPs4o3,2003,Forget Regret,The RH Factor,jazz,10
17792,GqPwj0cz02qkeAgG,2018,The Dark Side (alternate reality version),Muse,progressive rock,26
17793,LqZ3aej1kbgXGEwz,2013,Warm Eyelids,Motorama,post-punk,13
17794,QhQ1X4SwNa2GYwoI,2003,Juneau,Funeral for a Friend,emo,44
17795,Arit2mB4W8zNdljk,2017,Dziabnięty,Nocny Kochanek,metal,11
17796,BZxRPuFl5kkpZwnh,2016,Stars Of The Night,Dynatron,electronic,17
17797,vDXodggcmGNc08aX,1998,Feel,Anathema,doom metal,25
17798,Vqoxngnmra8lwb9X,2016,Crimson Gale,Diabulus In Musica,power metal,13
17799,HDf8exjRtFhRM2K1,1987,Like Cockatoos,The Cure,post-punk,18
17800,KIxmXxckDtlFFfcp,2009,Devil in the Details,Placebo,alternative rock,57
17801,jedSAFuflOCD6G1u,1998,Prologue,Opeth,progressive metal,31
17802,FnjghxysrfGKLly4,2015,Sequential Circuits,Panda Bear,experimental,11
17803,g05yezyL0g2YpJYl,2015,How You Are,The Story So Far,melodic hardcore,11
17804,y9EfQSBM9eWdOW3e,2015,Rat Race,Fuzz,stoner rock,10
17805,hhZFMt5paBesxYTB,2016,Horseshoe Crab,Slothrust,post-grunge,22
17806,CJ24OZ0MKZKUw60z,2008,I Don't Love,Have a Nice Life,drone,57
17807,DokslkIzaERadT1I,1995,Falling Into Grace,Red Hot Chili Peppers,funk,16
17808,r26AwPllNPLBYx1P,1987,Sunset Superman,Dio,hard rock,22
17809,qfAIjwmR6yDkQTGf,1980,Reward,The Teardrop Explodes,post-punk,27
17810,1oYLtqQRHosaxRMW,2019,Dance,Myrath,oriental metal,32
17811,EttM3G9PzYR4xk3O,2017,Runaway,Oscar and the Wolf,indie folk,12
17812,PogrU7H52Wyd4gn0,1992,Master Of Insanity,Black Sabbath,doom metal,12
17813,ZAf1iz5crgmiHq4P,1991,Somewhere,Soundgarden,grunge,26
17814,4PQvBypZCo2R6H4K,2010,Danger Line,Avenged Sevenfold,metalcore,29
17815,eVjb88sRWSVsK2sU,2018,Time After Time,Gunship,electronic,22
17816,SuLNjOXIEXJBZhQZ,2007,When Two Are One,Atreyu,screamo,20
17817,wsInXVOYKvkzk6IA,2019,The Corner's Dilemma,Free Throw,midwest emo,38
17818,aAEf4icBungYtPZR,2005,Working Man,Otis Rush,electric blues,16
17819,8UMmucynYE7nfi2S,1995,Shallow Be Thy Game,Red Hot Chili Peppers,funk rock,14
17820,AOxw7lSA8Meb24c0,2011,Mammoth,The Devil Wears Prada,deathcore,14
17821,VN4Sbtc9f2dxE10Q,2001,Jealous Guy,Roxy Music,glam rock,11
17822,AV8exd33gKqQzt0p,1956,My Romance,Ella Fitzgerald,vocal jazz,16
17823,xeuqdL3dNeZCSH46,2009,Audacity of Huge,Simian Mobile Disco,electronica,32
17824,AcA4tIdjxpk2aPva,2007,Silence,PJ Harvey,singer-songwriter,28
17825,R7YhTKepEnhQMrok,2006,Ela Roubou Meu Caminhão,Matanza,hardcore,14
17826,HmRY4Z4zQDJkKYqg,2006,Velvet Embracer,Diablo Swing Orchestra,symphonic metal,15
17827,6yB0LnFxLcVyfroG,1998,Your Possible Pasts,Anathema,progressive rock,12
17828,iPtlPjuXagFWsCaK,2003,Turncoat,Anti-Flag,punk,36
17829,MijXIJVOhOrKc4zB,1991,Searching With My Good Eye Closed,Soundgarden,grunge,28
17830,jo6ReCCM6o95Thto,1974,In the Cage,Genesis,progressive rock,24
17831,4GJ8LBcXJPJq03CX,2002,Casa,Gustavo Cerati,lounge,12
17832,5gsgmzhROgUtyKNo,2014,Big House Waltz,Deerhoof,noise,21
17833,udNQ6amHMoYzrD2g,2001,Tarde de outubro,CPM 22,melodic hardcore,28
17834,vAqJnzLwCWqsOsKc,2016,Your Hand Holding Mine,Yellow Days,experimental,29
17835,ueaMGz5gN4opQtns,2003,Say You Will,Fleetwood Mac,classic rock,21
17836,qlKsPGvI4gOgSQNI,1964,Only a Pawn in Their Game,Bob Dylan,folk,14
17837,C8YOlBrnoJyohugP,2018,Me Abraça,Anavitória,mpb,12
17838,HzpsCFuqrcrXXr3H,2017,If Not Us Then Who,Power Trip,thrash metal,42
17839,khvuJkfuvDw0Vhvy,2011,The Way,Zack Hemsey,contemporary classical,19
17840,O4cs94pPbGOInWxc,2007,Forsaken,As I Lay Dying,metalcore,41
17841,IUJVVhf8qOb8LdNt,2013,Reflection Pulse Remains,Altar of Plagues,atmospheric black metal,18
17842,3XLhFcSqSSqHH3Wt,2006,Mexicola,All India Radio,downtempo,12
17843,8NqwplQ3WEyTh6LT,1976,Afterglow,Genesis,progressive rock,11
17844,TvRLxhuWZxHNQr4Q,2004,Allure of the Earth,Woods of Ypres,neofolk,11
17845,ZVRoBvJUNNsSWguB,2002,New Beginnings,Finch,screamo,20
17846,Utn46i9ypxeqb3Yt,2017,Garden of Disdain,Morbid Angel,death metal,10
17847,ZyO9rMc5TCVCYrNt,2019,On My Way,Angel Du$t,straight edge,10
17848,RQlWB80bNiCRRt0T,2014,Bad Things,The Menzingers,pop punk,15
17849,j7Bt8MDkJRPgXLu5,2004,No Phone,Cake,indie rock,12
17850,6hh98hZEZ2rcm0ni,2001,Before I Leave,Fennesz,glitch,10
17851,0QFINcEhm2qEOVU2,2018,Idle Town,Conan Gray,pop,15
17852,ECcHDOR6pEVvqw2m,2017,This Is Why We Ride,Body Count,rap metal,37
17853,S7Gq2C9ruKPp21iT,2008,Oviedo,Blind Pilot,folk,11
17854,IBWS7aVFtcG3dfti,1993,Unfinished Allegro,Angra,power metal,13
17855,uQM6sc0giTKJyTlJ,1972,Hello Mary Lou,Creedence Clearwater Revival,southern rock,20
17856,FQ0C1uvFMVeYJddN,2015,Night Train,LA Priest,minimal,11
17857,Lhd6c5JYy3Y6CDrc,1964,When the Ship Comes In,Bob Dylan,folk rock,14
17858,WVsWdrSviy4eVYv3,2014,Bumblebeee,Kasabian,indie rock,31
17859,3qyQ24VV9RVxqvSH,1991,Mind Riot,Soundgarden,grunge,24
17860,lgqvhEjmaLp1EAX2,2012,Black Trip,Samael,industrial metal,29
17861,2LikeZ5U7Og1V110,2015,Living for Love,Madonna,pop,36
17862,ciRdTG6RBihqEaRe,2018,Cariño,The Marías,indie pop,33
17863,JMN3OxlBWfeOb5mX,2013,Black Blood,Architects,mathcore,10
17864,Z4kKoPbOfUargtN5,2010,Venus in Furs,Electric Wizard,stoner metal,24
17865,zoU6ZkmJQtgpuD54,1998,Crown of the Valley,Jets to Brazil,indie rock,17
17866,gY1tX6DKX9PgS9nF,2018,Setting Sun,Jerry Cantrell,alternative metal,21
17867,SBXTDuMpXkwhQGvW,1989,Beneath The Wheel,D.R.I.,crossover thrash,21
17868,rlI0JfjOblN9TW4x,2012,Next,The Weeknd,soul,11
17869,Iw8bla6TJka0DIj4,2011,Way to Rome,Mars Red Sky,stoner rock,18
17870,FUnq27xeeXmJ4iKj,2012,Son of Earth,Samael,industrial metal,26
17871,sqwBLoHTKE4YolWc,2017,All I Wanted,Daughter,indie folk,22
17872,kyeQ4wvCawWsBgUa,2016,Hands Of Gold,Delain,symphonic metal,22
17873,MZAzLcJtG35akO6S,2015,Devil Pray,Madonna,electronic,21
17874,hFvxHWy7lJyFpx0Q,2008,The World,Empire of the Sun,electronic,15
17875,TtQFvHNCmJe9ldjA,2017,Architect and Iconoclast,Morbid Angel,death metal,10
17876,7BqwUQVZ1TpFLALg,2009,Love Song for a Vampire,Annie Lennox,soundtrack,13
17877,Jge28cnQXYabhHlF,1994,She Was Asking For It,Cannibal Corpse,brutal death metal,16
17878,wCn40BXh1l3yTSUH,1979,Hammond Song,The Roches,folk,38
17879,6zvBm3jtkQZuGEOh,1986,Starpower,Sonic Youth,noise rock,21
17880,U97mS065Nbh3CzFC,2000,A Place Called Home,PJ Harvey,singer-songwriter,57
17881,5jmynEPJs7dO0uIv,2004,Chocolate,Snow Patrol,indie rock,33
17882,2e8Z1loIeKkEraRm,2010,El Toro,Bonobo,downtempo,56
17883,anAsIFGZv7jDFtl5,2000,Indigo,Moloko,electronic,27
17884,wj74rtSTx0aBDEwY,2019,Larme à gauche,Vendredi sur Mer,nu disco,14
17885,DDw4yDu13tv5Gl6Y,2014,My Friend Kyle,The Menzingers,pop punk,19
17886,CxnfN2DoTEkvoOfE,2012,Gorilla,Bruno Mars,pop,16
17887,fliPLUTSaVVSHryh,2017,Lava Lamp,Cuco,noise rock,10
17888,qYAOiRrpKxSNpFUl,2019,Daze 22.00,Flume,wonky,14
17889,GHPwJBx820ngUSru,2018,Everybody Walkin' This Land,Paul Cauthen,country,25
17890,QDXcWwFlil96OWuW,2010,Aloha Oe,Johnny Cash,country,11
17891,xS9u1jCmqqc4UQZE,1991,Holy Water,Soundgarden,grunge,28
17892,pkM1A80LiSLeYeEt,2017,Bouquet,Counterparts,melodic hardcore,21
17893,ATYhT49kUSbkAMK5,2019,Car,Feels,garage punk,16
17894,FBPiIfnsyOy14OIF,2003,To The World,Strike Anywhere,hardcore punk,33
17895,ydpb57R61JNUBZhb,2018,Sinful,Rhye,smooth soul,9
17896,WPicPUjFYRHXuprh,2017,Powerlines,Tame Impala,psychedelic rock,58
17897,5jrGuGKHBy2EJUef,1992,Hot Sex,A Tribe Called Quest,hip hop,16
17898,L061sD79NwhVVIwJ,2018,Apples,Lily Allen,pop,10
17899,fzkx042o7nhfPYuN,2002,I Grieve,Peter Gabriel,soundtrack,11
17900,qvoL47h7F6AJtOVo,2011,Whirring,The Joy Formidable,indie rock,40
17901,hkHFtfB8d1YLk1RN,1997,Love Sick,Bob Dylan,folk rock,12
17902,YHkZxGXQ1gDQuFkm,1989,Runes and Men,Death in June,neofolk,24
17903,uEP0j21LzldBUCYQ,2016,Fire With Fire,Delain,symphonic metal,28
17904,vHcPtqGffZtwisWC,2009,The Royal We,Silversun Pickups,indie rock,31
17905,uhSMpwMYq28PtECy,2014,Transient Love,The Menzingers,pop punk,16
17906,kE1ceDbxewUDEXMd,2018,Die Trying,Eyes Set to Kill,post-grunge,17
17907,Ybs6GIR658H9lZuw,2003,A Moment Like This,Kelly Clarkson,pop,28
17908,p1MW4C8mVHn0fG25,2016,Break Into Your Heart,Iggy Pop,rock,26
17909,Mx8i7h5inHraLC6Y,2013,Walk with the Noise,IAMX,electronic,18
17910,bHgc75T9woUNcCoI,2004,Do Somethin',Britney Spears,pop,36
17911,dQUNiihhNbCIbtOF,2014,I Lived,OneRepublic,pop rock,36
17912,IKKvkXe5q1vg5Ee2,2011,Remember When,Avril Lavigne,piano rock,16
17913,2oOsnaagsOV4SJf2,2012,Celebration of the Fourth,Samael,black metal,26
17914,T8vLnvenHpGrbj4V,2011,Inhaler,Miles Kane,indie rock,14
17915,CDlst6FYfE9llkEq,2018,Your Love,Haerts,dream pop,17
17916,mB3vqmhDP3tiKI1t,2017,Extrasolar,Baths,lo-fi,11
17917,4M8s9sFl41Q3Ckji,2006,The Sad Waltzes of Pietro Crespi,Owen,singer-songwriter,12
17918,Wm7xDGXsvxc8oPMt,2016,Fire of the Mind,Coil,dark ambient,61
17919,YNqmUDSaZigZjv5L,2010,Victim,Avenged Sevenfold,metalcore,26
17920,hAYugjJT5ZPv896h,2008,Graveyard Girl,M83,shoegaze,23
17921,5FcK4c2vXlzQQhp1,1997,Make You Feel My Love,Bob Dylan,singer-songwriter,21
17922,lAtpxnHTacm8yGbi,2016,Take A Slice,Glass Animals,electronic,28
17923,MBEdtd1BhmHIyXvK,2018,Mansion Door,Shakey Graves,lo-fi,28
17924,herwUlR42Ea3tddY,2016,Dengo,Anavitória,mpb,11
17925,ur0jDCM9WYWcTeHN,2018,Postcard,First Aid Kit,country,18
17926,lhVCF2YyPVNOA0ny,2017,Kings of the Nightworld,The Black Dahlia Murder,melodic death metal,33
17927,6WiosFwLZXq0kqwA,2017,9th of october,Tove Lo,electropop,24
17928,smmyVL7BfeR0wKSk,2018,All This Way,The Magic Gang,rock,12
17929,b9G2PNb7goUk0T0o,2018,SAN MARCOS,BROCKHAMPTON,experimental hip hop,18
17930,0kVwrSnB7S0m23hq,2016,Too Deep,DVSN,soul,11
17931,r045temMIWhIwAgO,2019,Bend & Break,FM-84,synthpop,12
17932,TcMVeAxtZ8USee9x,2006,God of Forbidden Light,Dissection,melodic black metal,37
17933,rE800f8jITu4oCXX,2017,Catacomb Hecatomb,The Black Dahlia Murder,deathcore,20
17934,ZpL5KkINTtEITz4Y,1980,Sunglasses After Dark,The Cramps,psychobilly,12
17935,Je32SvSM2tbnqwIg,2001,Illuminate,Orbital,electronic,57
17936,IHjCgGMnDqUV48qJ,2018,When Everything Means Nothing,Fit for a King,metalcore,50
17937,7tFSZMakO1k7L5ct,2012,Sweetie,Carly Rae Jepsen,pop,11
17938,KoYsMOAPPy4os1Lk,2019,La Femme à la Peau Bleue,Vendredi sur Mer,electronic,36
17939,hmAeB9VAUaJTmqRc,1997,Amazed,The Offspring,punk,27
17940,ejYZs3VCMP2WEw6Q,2016,Jaya,BRAZA,ghettotech,10
17941,PLWa1Xz3YABvySWB,2017,Thor: Ragnarok,Mark Mothersbaugh,soundtrack,10
17942,TKoMTp60l6jhFNB9,2015,Tu Falta De Querer,Mon Laferte,pop,26
17943,H0rcXpdPg6dxDwMQ,2018,Dig Down (acoustic gospel version),Muse,gospel,22
17944,uExVQb1kT5up0Ecz,1973,Captain Jack,Billy Joel,soft rock,19
17945,J6nIGjW02UzrnPkY,1998,Heaving Earth,Morbid Angel,death metal,20
17946,ViwJZ8klTSrOPSQX,2013,Verse,Rhye,downtempo,21
17947,WHAOBb0NBBIWeQws,2015,Until We Go Down,Ruelle,electropop,18
17948,JcBIWVuFia97YIlY,2019,Encore,Vendredi sur Mer,electronic,11
17949,RQcXKKFWNgUxEDXC,1974,Boy Blue,Electric Light Orchestra,progressive rock,14
17950,2G8Ueky152W6Fop8,1997,Apple Of Sodom,Marilyn Manson,industrial rock,15
17951,AHzRN2Evfae8sUtR,1980,I Kill Children,Dead Kennedys,hardcore punk,28
17952,uNAgTf4nQgflJ0aZ,2017,Toneladas,Shakira,latin,17
17953,9IsuNSulZAGLEZYL,2011,Der Kuss,Einstürzende Neubauten,industrial,9
17954,xWEj6uvzDRMj5toc,2017,Mexicali,Polo & Pan,indie pop,15
17955,FHuF6v8DVsoTq3tG,2018,The Void (Acoustic Version),Muse,alternative rock,15
17956,oiJUeLdVwgBzhPiI,2006,Unknown Soldier,Breaking Benjamin,alternative metal,29
17957,0qBP9OtexymXYgMh,2015,Guilt,Ringo Deathstarr,noise pop,18
17958,AR3b9LvD5GPuu0kA,2009,Amongst the Waves,Pearl Jam,grunge,39
17959,aMIuIaXDHLJTMZDZ,2004,My Death,Mayhem,black metal,22
17960,8aORmC0gBzZYmNG8,2006,Herr Bar,Clark,breakbeat,19
17961,OQbisyA6J8zqDlPM,2008,Just to Get High,Nickelback,hard rock,19
17962,YDW79V994x8Mn0Tj,2012,Alternate Ending,Woods of Ypres,doom metal,19
17963,uC4Y7DX2lRRZaQON,2017,Loneliness,Clan of Xymox,gothic rock,26
17964,hok7v3EdwF6ZBGaK,2019,Old Tree,Hexvessel,psychedelic folk,28
17965,lu8GBxfOou0yOe5x,2010,Window Seat,Erykah Badu,soul,43
17966,zoGcnbs9owtIqZQR,2014,Sugar Free,T-ARA,k-pop,13
17967,qwghT3TrCWZkmCs5,2001,Overcome,Live,grunge,15
17968,12JWTIRTdCyIk5v3,2018,Clandestine Stars,Obscura,technical death metal,31
17969,wGXxcRXjFvJf8NS3,2009,Out from Under,Britney Spears,pop,29
17970,zOtjMrozn24CThsL,2004,Athanati Este,Rotting Christ,melodic black metal,32
17971,kBJrQIOGSuYfhrui,2005,The Deepest Blues Are Black,Foo Fighters,alternative rock,13
17972,yucrm0I1usi3BSiK,2018,Diluvium,Obscura,technical death metal,30
17973,vceXneDQzu33ykJl,1994,Dead Flowers,Townes Van Zandt,country,20
17974,z87xUxEImhijN7Y4,1994,Backwater,Meat Puppets,grunge,34
17975,6Sm7L83KNnKfHVec,2007,Everybody Knows You Cried Last Night,The Fratellis,indie rock,15
17976,8QqWYIggY3NKovo1,2014,Cold Sun,CHVRN,witch house,24
17977,Vck4TNAFIFvi8yLr,2007,Stuck in the Middle,Mika,britpop,13
17978,huAgFRu8vABmNGHd,2019,Your Love is Holy,Rosie Carney,singer-songwriter,10
17979,73ih8MljNLfh3ITV,2013,In Two,Nine Inch Nails,industrial rock,25
17980,QsF8QjR21BI72zku,2019,Changeling,Hexvessel,psychedelic folk,25
17981,XW1IbsbevD3gBNUH,2010,Deathbed Atheist,Norma Jean,alternative metal,13
17982,ioWQsK6JZW0idikA,2006,Hatoa,Bonobo,lounge,23
17983,s7JB8RDn8rRhDXhZ,2008,Toxic,A Static Lullaby,screamo,43
17984,4eMkbApcSaAbD9NF,1998,Nothing Is Not,Morbid Angel,death metal,16
17985,TWLZjILWHQkURe5j,2008,Couleurs,M83,electronica,28
17986,J4IE1dKL7swenCvG,2016,Used to Love You,Gwen Stefani,pop,21
17987,rv8WFKLRZRu9QU2C,1995,Inbetweener,Sleeper,britpop,24
17988,0nQiHRlSAaJ9ZAUS,2014,Little Things,Bush,post-grunge,12
17989,qHjYoMsbpFrvf57e,1997,Bad Seed,Metallica,thrash metal,35
17990,8QcMw216V4bHudV2,2014,Waiting for a Friend,The Pretty Reckless,folk,14
17991,U2Q9X32uRTQbaEo4,1999,Blowtorch Slaughter,Cannibal Corpse,brutal death metal,14
17992,ctvfl42WCkl3K2cZ,2002,Post Script,Finch,screamo,29
17993,kHhYcSJRMKKtUXTQ,2017,Bittersweet Fruit,Isaac Delusion,indietronica,12
17994,0dnG98GCZikMiwYc,2016,Cruel,Foxes,indie pop,12
17995,wGBlNHe25c4MXIAq,2002,Signal To Noise,Peter Gabriel,progressive rock,10
17996,lPnl5C6IfKiZE3CM,2017,Melt Your Mind,Mutoid Man,stoner metal,26
17997,DmHHbzUUMElexGgW,2016,Me and Your Mama,Childish Gambino,psychedelic rock,100
17998,qjZ4MWcZnAJRKXRD,2015,Wars of Faith,Audiomachine,classical,15
17999,S9DAFnlXeVrq3Rny,2002,Grey Matter,Finch,screamo,9
18000,Kgiu2ovOND7HCZBl,2003,Cara Valente,Maria Rita,bossa nova,23
18001,viCGiiYs23uqlyKy,1998,Chambers of Dis,Morbid Angel,death metal,11
18002,QnmbqKEFjCdK7MlI,2015,Queens,Idles,noise rock,13
18003,iYwMg0rLRuUNt3Ew,1993,Streets of Tomorrow,Angra,power metal,12
18004,IdToDV7ZOvZ8zMJI,2019,Ecdysis,Flume,wonky,41
18005,lRhKs2UFQIupicpC,1990,Strike It Up,Black Box,eurodance,13
18006,ZeUQQ4zFOzJ4AOyP,2001,Concubine,Converge,mathcore,100
18007,6gLLJ9BMgU4Rmbif,2014,Aurora,Ghost Brigade,melodic death metal,28
18008,9zTYp2Svl1w9S4aw,2001,Courage,Alien Ant Farm,alternative rock,20
18009,IJok4H0P2Aq2SE7r,2014,Streets,Kensington,indie rock,21
18010,0ZBQ1jC2RKECtBqk,2002,Perfection Through Silence,Finch,screamo,15
18011,pSmEdYQ198dWfhj8,2010,Help Yourself,Amy Winehouse,jazz,21
18012,KTntuntzkgDyVM5b,2011,Volatile Times,IAMX,synthpop,30
18013,dHEPnGbVC1vXl0ry,2011,The Fear,Ben Howard,singer-songwriter,29
18014,OXoHU1pO8OeM0kDt,2015,Not My Idea,Garbage,alternative rock,19
18015,7h4Rq7sA9PsoRnnL,2012,Try To Remember Me,Stumbleine,chillwave,10
18016,77blr7y5a8GxchBz,2018,Rising from the Ashes,SubLab,future garage,19
18017,MxdxPlHyRa1WlLYu,2001,Government Flu,Dead Kennedys,hardcore punk,20
18018,LyHqHGOjds29t5Af,2004,Simple Design,Breaking Benjamin,alternative metal,25
18019,tgreGXfTAZgfhFay,1980,White Witch,Angel Witch,nwobhm,18
18020,tY5BeSsJAb6iHxyF,2012,Be the Song,Foy Vance,folk,14
18021,GXLTAyJjwT8AihKR,1993,Under The Same Sun,Scorpions,hard rock,23
18022,PDMCHFO4qrJVXWud,2007,The Wonder Of You,Elvis Presley,classic rock,21
18023,C5lZ5uvd7sdqRggQ,1993,Evil Warning,Angra,power metal,11
18024,A6hDe6NnRwqaFJRP,2016,Promised You a Miracle,Simple Minds,new wave,16
18025,Zk47h4SOOcqunYqd,2017,Sauce It Up,Lil Uzi Vert,rap,12
18026,XodCx4WF217K0Y53,2019,Visions of A.O.S.,Hexvessel,psychedelic folk,23
18027,2knCAWRqPtjPPoAU,2017,I Am One,Asking Alexandria,metalcore,23
18028,g6q3MLicvTZPajvf,1998,Battle,Blur,britpop,17
18029,5MoFWswE8vXVBfx2,2017,Indestructible,Wage War,melodic metalcore,16
18030,6CjkTSiP9KyBVibU,2006,Castellorizon,David Gilmour,progressive rock,21
18031,CAoxBF1V7szjIOjr,2000,Dismantling Frank,Bonobo,downtempo,23
18032,XtWn269j0yLuoHRa,2014,Flip,Glass Animals,trip hop,30
18033,SwLd3xKQJa1vBPea,2010,Cold Wind Blows,Eminem,hip hop,19
18034,XUtQM1FLLrhGD0Ej,2017,EUPHORIA,Health,experimental,12
18035,aNCpCDLJ0biWv8wy,2018,Bringer of War,Tremonti,alternative metal,13
18036,6lG2ciYw6GWhKAqB,2001,The Arrival of Baby Harry,John Williams,soundtrack,21
18037,UE1BPOsfBaqG8CmD,1988,Finish What Ya Started,Van Halen,hard rock,9
18038,RXjG3WfI98VvMO4W,2016,Haze,Tessa Violet,indie pop,11
18039,LWgass7yhgoi2uIk,2011,Waste,Foster the People,indie pop,39
18040,0Bxz6n8PiWz84P5t,2016,Engagement Party,Justin Hurwitz,broadway,31
18041,pHeI34b3nknI8qzf,2001,Buzzbomb,Dead Kennedys,hardcore punk,13
18042,NAj5fsU2ffWJeDQq,2017,Foreign Hands,George Ogilvie,singer-songwriter,29
18043,qhXoa3Y42QHX1eXg,2010,Birthday,Kings of Leon,southern rock,16
18044,tultbIBAZ2gTQERx,2017,Genesis,Dua Lipa,synthpop,85
18045,xdfSF42KpGwROZOJ,2018,Always More,Angra,power metal,10
18046,aohI9x4kWrd5OS2h,2019,╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌,Flume,wonky,20
18047,F7XMWHm8nWxxH8rZ,2018,Минус 40,Mnogoznaal,rap,14
18048,uwZSdnxnGIujCVHF,2001,Forest Fire,Dead Kennedys,hardcore punk,11
18049,ee3I11MSSi1AESlY,2012,Todos Somos Humanos,Anaal Nathrakh,grindcore,22
18050,yR2C0KPMHEtPlS32,1998,Mellow Song,Blur,britpop,13
18051,WUn8zkaenDIPtZYS,2012,Bottom of the River,Delta Rae,blues,26
18052,BszNXfQE6JM9Se2E,1998,Heroes of the Lost Valley,Rhapsody,symphonic metal,19
18053,Dtc8DjTK7QORh26n,2004,Firefly,Breaking Benjamin,hard rock,36
18054,Bb9bFivSmSm5Gjzw,2017,American Soul,U2,rock,17
18055,JrJS41yYKrSeDwvf,2019,Petrol Bliss,Choker,grunge,24
18056,Y1LIHCpro8yZVkP9,1963,Surrender,Elvis Presley,classic rock,18
18057,njs4lvYSRWIpuWvt,2014,Fear & Delight,The Correspondents,swing,19
18058,pMnCjcEbrurtxNro,2018,Notorious,Venom,nwobhm,10
18059,pMV2nkoDY7OLDbr6,1998,One Night in Heaven,M People,pop,17
18060,blu8hUNYI9hy2bz5,2016,Bad Intentions,Niykee Heaton,pop,10
18061,CovyQ9KZ9gOB04WT,2006,Our Song,Taylor Swift,country,35
18062,ABLdHVOTIYBMAWH1,2008,It's Not My Time,3 Doors Down,alternative rock,47
18063,j82oWy9s3aZnkpCf,1997,Ten Ton Hammer,Machine Head,groove metal,34
18064,8IMoDW1H2bBa11WK,2017,Learn to Let Go,Kesha,country pop,30
18065,1HiCMvVfZSsK3eOm,2010,HUH,4minute,k-pop,10
18066,ZmIvJUGedwPqUIFh,2004,Break My Fall,Breaking Benjamin,hard rock,29
18067,Ht4qhPvFoG95vSSj,1998,Trailerpark,Blur,britpop,12
18068,W1QP34QyCJgRlRUW,2011,North Side Gal,JD McPherson,rockabilly,19
18069,eojI9Oxpa7xJwa1h,2017,Kick Jump Twist,Sylvan Esso,synthpop,19
18070,98A4Fiv2at1fAhLH,2009,Now's the Only Time I Know,Fever Ray,electronic,43
18071,ZN2EtVFMhAq8U2Vh,2018,The Chasm,At the Gates,melodic death metal,20
18072,4hehPXk9aieCA4yy,2007,Sunday,Bloc Party,indie rock,22
18073,eolTd84kZFLgQQ4r,2015,Big Bopper,Ringo Deathstarr,noise pop,14
18074,Ue1kwx25sQriCouX,2008,Dark Moves of Love,M83,post-rock,13
18075,FKmFq9vobZQ99Jws,1974,Call Me The Breeze,Lynyrd Skynyrd,southern rock,37
18076,iL5jLf5toV74PXj7,2001,Riot,Dead Kennedys,hardcore punk,10
18077,WBmpkNZdRelFG1PR,2014,Intruxx,Glass Animals,electronic,22
18078,NKq8SSeLCMJVwZIa,2008,27,Fall Out Boy,pop punk,18
18079,lgj96upYCkkM7xk4,2019,Roll Some Mo,Lucky Daye,soul,11
18080,lVxQcb44bWLXjIKS,2014,Over and Done,Amaranthe,power metal,19
18081,D7N77pBW6H47KXyH,1973,Bodhisattva,Steely Dan,classic rock,38
18082,MBhniEmuAxvZ0Hzy,2015,Frisbee,Ringo Deathstarr,noise pop,10
18083,Cse4wkzig03ZT86e,1998,My Love,The Sins of Thy Beloved,symphonic metal,10
18084,0qJc0Vu1FslJrjFF,1979,Midnight Blue,Electric Light Orchestra,symphonic rock,13
18085,7iNaUhYiibuUqrUr,2018,Once in My Life,The Decemberists,folk,30
18086,VSeGtmMZL9uwjMXC,2000,Horse Tears,Goldfrapp,lounge,18
18087,pEIUC3AsVHhl2sLO,2008,Midnight Souls Still Remain,M83,electronic,12
18088,uQgMvYCYQ6WL4xVa,2012,Such Owls as You,Brambles,contemporary classical,24
18089,HIHP9NfbFQ9LEvkw,2018,Fight The Future,The Anix,new wave,23
18090,lngUCEurO4MBYhI8,2004,Sooner Or Later,Breaking Benjamin,hard rock,29
